org,repo,user,commits,commit_history,pull_requests,issues,reviews,languages
lappis-unb,alanaBot,pedroeagle,2,{'2019-05': 2},0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,KahCosta,2,{'2019-04': 2},0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,gabibguedes,2,{'2019-04': 2},0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,Andreabenf,2,{'2019-04': 2},0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,alexandrebarbaruiva,1,{'2019-06': 1},0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,andre-filho,1,{'2019-10': 1},0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,brunapinos,1,{'2019-08': 1},0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,davidCarlos,1,{'2019-09': 1},0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,joenio,1,{'2019-09': 1},0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,victorcmoura,1,{'2019-09': 1},0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,vorg-san,1,{'2019-09': 1},0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,SMI-Slave,arthur0496,86,"{'2020-02': 3, '2020-01': 14, '2019-12': 3, '2019-11': 9, '2019-10': 9, '2019-09': 5, '2019-08': 9, '2019-07': 2, '2019-06': 1, '2019-05': 10, '2019-03': 5, '2019-02': 7, '2019-01': 9}",0,0,0,"Python, Shell, Dockerfile"
lappis-unb,SMI-Slave,andre-filho,80,"{'2020-02': 2, '2020-01': 17, '2019-12': 10, '2019-10': 1, '2019-09': 1, '2019-08': 1, '2019-06': 1, '2019-05': 1, '2019-04': 1, '2019-03': 13, '2019-02': 12, '2019-01': 13, '2018-12': 4, '2018-11': 3}",0,0,0,"Python, Shell, Dockerfile"
lappis-unb,SMI-Slave,guiaugusto,74,"{'2020-02': 3, '2020-01': 18, '2019-12': 7, '2019-11': 1, '2019-10': 1, '2019-09': 8, '2019-08': 1, '2019-07': 3, '2019-06': 6, '2019-05': 1, '2019-04': 2, '2019-03': 5, '2019-02': 9, '2019-01': 9}",0,0,1,"Python, Shell, Dockerfile"
lappis-unb,SMI-Slave,alaxalves,64,"{'2020-04': 3, '2020-03': 2, '2020-02': 1, '2020-01': 15, '2019-10': 7, '2019-09': 16, '2019-08': 4, '2019-07': 1, '2019-05': 3, '2019-03': 3, '2019-02': 2, '2019-01': 6, '2018-12': 1}",0,0,0,"Python, Shell, Dockerfile"
lappis-unb,SMI-Slave,ThalissonMelo,24,"{'2019-08': 1, '2019-03': 9, '2019-02': 3, '2019-01': 11}",0,0,0,"Python, Shell, Dockerfile"
lappis-unb,SMI-Slave,MartinsLucas,16,"{'2019-09': 1, '2019-08': 4, '2019-07': 2, '2019-06': 1, '2019-05': 1, '2019-02': 3, '2019-01': 4}",0,0,0,"Python, Shell, Dockerfile"
lappis-unb,SMI-Slave,RenatoBrittoAraujo,15,"{'2020-03': 7, '2020-02': 2, '2020-01': 3, '2019-11': 3}",0,0,0,"Python, Shell, Dockerfile"
lappis-unb,SMI-Slave,renatocoral,7,{'2020-01': 7},0,0,0,"Python, Shell, Dockerfile"
lappis-unb,SMI-Slave,gabibguedes,5,"{'2020-02': 2, '2020-01': 2, '2019-10': 1}",0,0,0,"Python, Shell, Dockerfile"
lappis-unb,SMI-Slave,arthurbdiniz,1,{'2019-09': 1},1,1,0,"Python, Shell, Dockerfile"
lappis-unb,SMI-Master,guiaugusto,143,"{'2020-03': 2, '2020-02': 13, '2020-01': 34, '2019-12': 5, '2019-11': 3, '2019-10': 27, '2019-09': 27, '2019-08': 5, '2019-06': 3, '2019-05': 7, '2019-04': 16, '2019-03': 1}",0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,andre-filho,98,"{'2020-03': 1, '2020-02': 10, '2020-01': 51, '2019-12': 5, '2019-11': 5, '2019-10': 1, '2019-09': 3, '2019-08': 6, '2019-05': 6, '2019-04': 10}",0,0,1,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,alaxalves,38,"{'2020-03': 2, '2020-02': 1, '2020-01': 4, '2019-11': 3, '2019-10': 11, '2019-09': 7, '2019-08': 3, '2019-05': 5, '2019-04': 2}",0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,MartinsLucas,37,"{'2019-09': 1, '2019-08': 7, '2019-07': 7, '2019-06': 3, '2019-05': 3, '2019-04': 16}",0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,arthur0496,31,"{'2020-02': 3, '2020-01': 2, '2019-11': 5, '2019-10': 3, '2019-09': 3, '2019-05': 3, '2019-04': 12}",0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,ThalissonMelo,26,"{'2019-10': 1, '2019-06': 5, '2019-05': 1, '2019-04': 19}",0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,gabibguedes,13,"{'2020-03': 3, '2020-02': 6, '2020-01': 3, '2019-10': 1}",0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,victorhdcoelho,13,"{'2019-10': 4, '2019-09': 9}",0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,RenatoBrittoAraujo,13,"{'2020-03': 6, '2020-02': 6, '2019-11': 1}",0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,Lucas362,12,"{'2019-10': 2, '2019-09': 10}",0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,cjjcastro,10,"{'2019-11': 3, '2019-10': 5, '2019-09': 2}",0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,joaovitor3,5,"{'2019-11': 1, '2019-10': 3, '2019-09': 1}",0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,arthurbdiniz,1,{'2020-02': 1},0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,EzequielDeOliveira,1,{'2020-03': 1},0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Master,renatocoral,1,{'2019-09': 1},0,0,0,"Python, Shell, Dockerfile, Makefile"
lappis-unb,SMI-Front,andre-filho,153,"{'2020-03': 27, '2020-02': 35, '2020-01': 6, '2019-12': 5, '2019-11': 14, '2019-10': 14, '2019-09': 4, '2019-08': 19, '2019-07': 24, '2019-05': 1, '2018-11': 1, '2018-10': 3}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Front,alaxalves,47,"{'2020-04': 9, '2020-03': 4, '2020-02': 2, '2020-01': 3, '2019-12': 8, '2019-11': 2, '2019-10': 11, '2019-09': 1, '2019-08': 2, '2019-07': 3, '2019-05': 2}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Front,ThalissonMelo,29,"{'2019-10': 17, '2019-09': 5, '2019-08': 2, '2019-07': 4, '2019-05': 1}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Front,guiaugusto,20,"{'2019-11': 6, '2019-10': 2, '2019-08': 11, '2019-05': 1}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Front,RenatoBrittoAraujo,13,"{'2020-03': 10, '2020-02': 3}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Front,gabibguedes,11,"{'2020-04': 7, '2020-03': 2, '2019-10': 2}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Front,EzequielDeOliveira,5,"{'2020-04': 2, '2020-03': 3}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Front,arthur0496,3,"{'2020-02': 1, '2020-01': 1, '2019-11': 1}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Front,joaovitor3,3,"{'2019-11': 2, '2019-10': 1}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,tcc-lappis,RochaCarla,5,"{'2019-09': 4, '2019-08': 1}",0,0,0,
lappis-unb,tcc-lappis,fabiommendes,4,{'2019-08': 4},0,0,0,
lappis-unb,tcc-lappis,MatheusRich,1,{'2019-09': 1},1,1,0,
lappis-unb,Bottis,pablodiegoss,68,"{'2019-09': 26, '2019-07': 11, '2019-06': 4, '2019-08': 9, '2019-05': 12, '2019-04': 6}",1,3,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,arthurTemporim,43,"{'2019-07': 11, '2019-06': 1, '2019-05': 10, '2019-04': 6, '2019-03': 12, '2019-01': 3}",1,5,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,MatheusMiranda,29,"{'2019-09': 10, '2019-08': 18, '2019-06': 1}",0,1,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,RochaCarla,12,"{'2019-09': 1, '2019-08': 1, '2019-07': 2, '2019-06': 1, '2019-05': 6, '2019-04': 1}",0,1,1,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,joaovitor3,11,"{'2019-08': 7, '2019-07': 4}",0,0,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,guiaugusto,6,{'2019-04': 6},0,0,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,victorcmoura,5,"{'2019-09': 1, '2019-08': 4}",2,4,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,LeoSilvaGomes,4,{'2019-08': 4},0,0,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,guilacerda,4,{'2019-06': 4},0,1,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,rodrigocam,3,{'2019-08': 3},0,0,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,Andreabenf,2,{'2019-04': 2},0,0,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,gabibguedes,2,{'2019-04': 2},0,0,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,KahCosta,2,{'2019-04': 2},0,0,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,palomacmamede,2,{'2019-01': 2},0,0,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,pedroeagle,2,{'2019-05': 2},0,0,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,Bottis,alexandrebarbaruiva,1,{'2019-06': 1},0,0,0,"Jupyter Notebook, Python, Makefile, Dockerfile, Shell"
lappis-unb,TechArt,RochaCarla,2,{'2020-01': 2},0,0,0,
lappis-unb,TechArt,lucianaribeiro,2,{'2020-01': 2},0,0,0,
lappis-unb,SMI-Mobile,EzequielDeOliveira,67,"{'2020-03': 3, '2020-02': 50, '2020-01': 6, '2019-12': 8}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Mobile,gabibguedes,58,"{'2020-03': 4, '2020-02': 32, '2020-01': 12, '2019-12': 10}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Mobile,alaxalves,25,"{'2020-04': 2, '2020-03': 3, '2020-02': 1, '2020-01': 17, '2019-11': 1, '2019-12': 1}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Mobile,andre-filho,2,{'2020-01': 2},0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,SMI-Mobile,arthur0496,2,"{'2020-02': 1, '2019-11': 1}",0,0,0,"Vue, JavaScript, HTML, CSS, Dockerfile, Shell"
lappis-unb,RacialDotMap-Brazil,unorthodox123,12,"{'2013-08': 1, '2013-07': 11}",0,0,0,"Python, Processing, HTML"
lappis-unb,RacialDotMap-Brazil,zynphull,3,{'2015-10': 3},0,0,0,"Python, Processing, HTML"
lappis-unb,guardioes-api,Foxtrot40,81,"{'2019-09': 5, '2019-08': 10, '2019-06': 8, '2019-05': 9, '2019-04': 4, '2019-03': 19, '2019-02': 26}",0,0,0,"JavaScript, Ruby, HTML, CSS, Dockerfile, Shell"
lappis-unb,guardioes-api,ViniciusPuerto,43,"{'2020-03': 16, '2019-08': 1, '2019-05': 9, '2019-04': 4, '2019-02': 13}",0,0,0,"JavaScript, Ruby, HTML, CSS, Dockerfile, Shell"
lappis-unb,guardioes-api,proepidev,0,{},0,0,0,"JavaScript, Ruby, HTML, CSS, Dockerfile, Shell"
lappis-unb,guardioes-app,ViniciusPuerto,2,{'2020-03': 2},0,0,0,"JavaScript, Objective-C, Ruby, Java, Starlark"
lappis-unb,guardioes-app,gabrieldouurado,2,{'2020-03': 2},0,0,0,"JavaScript, Objective-C, Ruby, Java, Starlark"
lappis-unb,guardioes-web,ViniciusPuerto,17,"{'2019-09': 1, '2019-08': 5, '2019-07': 1, '2019-05': 6, '2019-03': 3, '2019-02': 1}",0,0,0,"JavaScript, HTML, CSS"
lappis-unb,guardioes-web,Foxtrot40,11,"{'2019-09': 3, '2019-08': 8}",0,0,0,"JavaScript, HTML, CSS"
lappis-unb,guardioes-web,guilacerda,8,"{'2020-04': 3, '2020-03': 5}",0,0,0,"JavaScript, HTML, CSS"
lappis-unb,guardioes-web,gabrieldouurado,5,"{'2020-04': 1, '2020-03': 4}",0,0,0,"JavaScript, HTML, CSS"
lappis-unb,guardioes-web,proepidev,1,{'2019-09': 1},0,0,0,"JavaScript, HTML, CSS"
lappis-unb,guardioes-web,RochaCarla,2,"{'2020-04': 1, '2020-03': 1}",0,0,0,"JavaScript, HTML, CSS"
lappis-unb,chatbot-bpmn-editor,jvitor83,46,"{'2020-11': 7, '2020-10': 39}",0,0,0,"TypeScript, JavaScript, SCSS, HTML"
lappis-unb,bombaim,hugonxc,52,"{'2020-12': 10, '2020-11': 27, '2020-10': 3, '2020-09': 11, '2020-04': 1}",0,0,0,"JavaScript, Python, CSS, HTML, Dockerfile"
lappis-unb,automated_accessibility_testing,RomeuCarvalhoAntunes,10,"{'2020-11': 6, '2020-10': 3, '2020-09': 1}",0,0,0,"Python, HTML, CSS, Shell"
lappis-unb,rasa-brasil,arthurTemporim,6,{'2021-05': 6},0,0,0,
lappis-unb,BigSibling,BrunaNayara,91,"{'2021-04': 1, '2021-03': 10, '2021-02': 12, '2020-11': 32, '2020-10': 5, '2020-09': 23, '2020-07': 8}",0,0,0,
lappis-unb,BigSibling,Joranhezon,31,"{'2021-03': 1, '2020-11': 1, '2020-10': 14, '2020-09': 15}",0,0,0,
lappis-unb,BigSibling,RafaellaJunqueira,22,"{'2021-04': 1, '2020-10': 14, '2020-09': 7}",0,0,0,
lappis-unb,BigSibling,naiieandrade,19,"{'2021-05': 1, '2020-10': 18}",0,0,0,
lappis-unb,BigSibling,RochaCarla,17,"{'2021-03': 10, '2020-11': 1, '2020-08': 4, '2020-07': 1, '2020-05': 1}",0,0,0,
lappis-unb,BigSibling,giovanadionisio,15,"{'2020-10': 3, '2020-09': 12}",0,0,0,
lappis-unb,BigSibling,carolinaferreira,12,"{'2020-10': 1, '2020-08': 10, '2020-07': 1}",0,0,0,
lappis-unb,BigSibling,mariav-flor,10,"{'2020-10': 6, '2020-09': 4}",0,0,0,
lappis-unb,BigSibling,emmenezes,4,"{'2021-05': 1, '2021-04': 3}",0,0,0,
lappis-unb,BigSibling,jufajardini,4,"{'2021-04': 2, '2021-03': 2}",0,0,0,
lappis-unb,BigSibling,ludimila,2,"{'2021-04': 1, '2021-02': 1}",0,0,0,
lappis-unb,BigSibling,dehatanes,1,{'2020-08': 1},0,0,0,
lappis-unb,realtimecardgame,thamipontes,10,"{'2020-10': 7, '2020-09': 3}",0,0,0,C#
lappis-unb,realtimecardgame,pedrodelyra,3,"{'2020-11': 1, '2020-09': 2}",0,0,0,C#
lappis-unb,realtimecardgame,RochaCarla,2,"{'2020-10': 1, '2020-09': 1}",0,0,0,C#
lappis-unb,realtimecardgame,silvasara,2,{'2020-09': 2},0,0,0,C#
lappis-unb,realtimecardgame,gravelylara,1,{'2020-09': 1},0,0,0,C#
lappis-unb,agilebrazil-site-2021,centeno,100,"{'2021-10': 8, '2021-09': 22, '2021-08': 15, '2021-07': 18, '2021-06': 4, '2021-05': 33}",0,0,0,"CSS, HTML, SCSS, Ruby, Makefile"
lappis-unb,agilebrazil-site-2021,ceci,17,"{'2021-10': 2, '2021-09': 2, '2021-07': 6, '2021-05': 7}",0,0,0,"CSS, HTML, SCSS, Ruby, Makefile"
lappis-unb,agilebrazil-site-2021,ronaldocosta,12,"{'2021-10': 3, '2021-09': 6, '2021-08': 3}",0,0,0,"CSS, HTML, SCSS, Ruby, Makefile"
lappis-unb,agilebrazil-site-2021,francisco1code,4,{'2021-06': 4},0,0,0,"CSS, HTML, SCSS, Ruby, Makefile"
lappis-unb,agilebrazil-site-2021,RochaCarla,1,{'2021-07': 1},0,0,0,"CSS, HTML, SCSS, Ruby, Makefile"
lappis-unb,terraform-assignment,arthurbdiniz,1,{'2021-06': 1},0,0,0,Makefile
lappis-unb,terraform-assignment-arthurbdiniz,github-classroom[bot],0,{},1,1,0,Makefile
lappis-unb,pandera,cosmicBboy,246,"{'2021-09': 4, '2021-08': 3, '2021-07': 13, '2021-06': 4, '2021-05': 3, '2021-04': 6, '2021-03': 4, '2021-02': 11, '2021-01': 7, '2020-12': 13, '2020-11': 2, '2020-10': 15, '2020-09': 7, '2020-08': 2, '2020-07': 7, '2020-06': 11, '2020-05': 8, '2020-04': 6, '2020-03': 18, '2020-02': 2, '2020-01': 5, '2019-12': 2, '2019-11': 9, '2019-10': 5, '2019-09': 15, '2019-08': 12, '2019-06': 13, '2019-05': 5, '2018-12': 8, '2018-11': 26}",0,0,0,"Python, Makefile"
lappis-unb,pandera,mastersplinter,31,"{'2020-01': 11, '2019-12': 1, '2019-11': 1, '2019-09': 1, '2019-08': 3, '2019-06': 8, '2019-05': 5, '2019-04': 1}",0,0,0,"Python, Makefile"
lappis-unb,pandera,cristianmatache,7,{'2021-07': 7},0,0,0,"Python, Makefile"
lappis-unb,pandera,ralbertazzi,3,{'2019-04': 3},0,0,0,"Python, Makefile"
lappis-unb,pandera,antonl,2,{'2021-05': 2},0,0,0,"Python, Makefile"
lappis-unb,pandera,ferhah,2,{'2020-10': 2},0,0,0,"Python, Makefile"
lappis-unb,pandera,m1so,2,"{'2020-11': 1, '2020-10': 1}",0,0,0,"Python, Makefile"
lappis-unb,pandera,baskervilski,2,{'2020-06': 2},0,0,0,"Python, Makefile"
lappis-unb,pandera,chr1st1ank,2,"{'2020-01': 1, '2019-08': 1}",0,0,0,"Python, Makefile"
lappis-unb,pandera,TheCleric,1,{'2020-10': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,Aditya1001001,1,{'2020-06': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,amitripshtos,1,{'2020-10': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,admackin,1,{'2021-07': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,c3-Anthony-Truchet,1,{'2020-06': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,d33bs,0,{},0,0,0,"Python, Makefile"
lappis-unb,pandera,ericmjl,1,{'2020-09': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,JacobHayes,1,{'2020-09': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,kvnkho,1,{'2021-09': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,mattHawthorn,1,{'2021-07': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,probberechts,1,{'2021-01': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,staylorx,1,{'2020-06': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,sunho,1,{'2020-04': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,TColl,1,{'2021-07': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,vinisalazar,1,{'2021-07': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,vshulyak,1,{'2020-08': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,zacharylawrence,1,{'2019-10': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,areeh,1,{'2020-10': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,jekwatt,1,{'2021-05': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,jespercodes,1,{'2021-01': 1},0,0,0,"Python, Makefile"
lappis-unb,pandera,abyz0123,0,{},0,0,0,"Python, Makefile"
lappis-unb,pandera,kunifu,0,{},0,0,0,"Python, Makefile"
lappis-unb,pandera,tfwillems,1,{'2021-03': 1},0,0,0,"Python, Makefile"
lappis-unb,hygia,LeoSilvaGomes,35,"{'2023-02': 1, '2023-01': 23, '2022-12': 11}",0,0,0,"Python, Batchfile, Makefile"
lappis-unb,hygia,Bruno-Felix,20,{'2023-01': 20},0,0,0,"Python, Batchfile, Makefile"
lappis-unb,hygia,apmt,12,"{'2023-02': 7, '2023-01': 4, '2022-12': 1}",0,0,0,"Python, Batchfile, Makefile"
lappis-unb,hygia,RochaCarla,7,"{'2023-05': 2, '2023-02': 4, '2022-12': 1}",0,0,0,"Python, Batchfile, Makefile"
lappis-unb,hygia,alvesisaque,7,"{'2023-02': 2, '2023-01': 1, '2022-12': 4}",0,0,0,"Python, Batchfile, Makefile"
lappis-unb,hygia,francisco1code,7,"{'2023-01': 2, '2022-12': 5}",0,0,0,"Python, Batchfile, Makefile"
lappis-unb,hygia,AnHoff,4,"{'2023-06': 3, '2023-05': 1}",0,0,0,"Python, Batchfile, Makefile"
lappis-unb,hygia,lucasgcaldas,4,"{'2023-06': 3, '2023-05': 1}",0,0,0,"Python, Batchfile, Makefile"
lappis-unb,hygia,isabellacgmsa,3,"{'2023-06': 1, '2023-05': 2}",0,0,0,"Python, Batchfile, Makefile"
lappis-unb,hygia,edudsan,2,"{'2023-06': 1, '2023-05': 1}",0,0,0,"Python, Batchfile, Makefile"
lappis-unb,hygia,ArturVinicius,1,{'2023-05': 1},0,0,0,"Python, Batchfile, Makefile"
lappis-unb,hygia,Percon12,1,{'2023-06': 1},0,0,0,"Python, Batchfile, Makefile"